match_id,team_id,venue_id,team_name,date,start_time,team_score,opponent_id,opponent_score,all_out,declare,extras,raid_bonus_points,raid_touch_points,tackle_capture_points,tackle_capture_bonus_points,empty_raids_count,successful_raids_count,unsuccessful_raids_count,successful_tackles_count,unsuccessful_tackles_count,result,series_name,stage,is_home
314,1,11,Bengaluru Bulls,8/15/2017,21:00,24,31,27,2,0,1,3,7,9,2,26,7,10,9,12,Gujarat Fortunegiants beat Bengaluru Bulls (27-24),"Pro Kabaddi League Season 5, 2017",Group,0
315,28,11,Haryana Steelers,8/16/2017,20:00,25,29,25,0,0,3,5,7,8,2,21,12,10,8,10,Match Tied,"Pro Kabaddi League Season 5, 2017",Group,0
315,29,11,Tamil Thalaivas,8/16/2017,20:00,25,28,25,2,0,1,2,10,9,1,25,10,9,9,7,Match Tied,"Pro Kabaddi League Season 5, 2017",Group,0
316,31,11,Gujarat Fortunegiants,8/16/2017,21:00,29,8,19,2,0,1,3,14,9,0,23,13,7,9,10,Gujarat Fortunegiants beat Telugu Titans (29-19),"Pro Kabaddi League Season 5, 2017",Group,1
316,8,11,Telugu Titans,8/16/2017,21:00,19,31,29,0,0,2,2,10,5,0,23,10,9,5,14,Gujarat Fortunegiants beat Telugu Titans (29-19),"Pro Kabaddi League Season 5, 2017",Group,0
317,2,11,Dabang Delhi K.C.,8/17/2017,20:00,30,29,29,0,0,0,6,18,5,1,20,17,9,5,13,Dabang Delhi K.C. beat Tamil Thalaivas (30-29),"Pro Kabaddi League Season 5, 2017",Group,0
317,29,11,Tamil Thalaivas,8/17/2017,20:00,29,2,30,2,0,1,2,13,8,3,26,14,5,8,18,Dabang Delhi K.C. beat Tamil Thalaivas (30-29),"Pro Kabaddi League Season 5, 2017",Group,0
318,31,11,Gujarat Fortunegiants,8/17/2017,21:00,26,4,26,2,0,0,5,16,3,0,19,16,6,3,15,Match Tied,"Pro Kabaddi League Season 5, 2017",Group,1
318,4,11,Bengal Warriors,8/17/2017,21:00,26,31,26,2,0,2,2,15,5,0,23,15,3,5,16,Match Tied,"Pro Kabaddi League Season 5, 2017",Group,0
319,30,13,U.P. Yoddha,8/18/2017,20:00,34,5,37,4,0,1,1,22,6,0,15,17,8,6,18,U Mumba beat U.P. Yoddha (37-34),"Pro Kabaddi League Season 5, 2017",Group,0
319,5,13,U Mumba,8/18/2017,20:00,37,30,34,4,0,0,7,18,8,0,16,18,6,8,22,U Mumba beat U.P. Yoddha (37-34),"Pro Kabaddi League Season 5, 2017",Group,0
320,1,13,Bengaluru Bulls,8/18/2017,21:00,28,3,30,4,0,1,6,9,8,0,14,13,12,8,9,Jaipur Pink Panthers beat Bengaluru Bulls (30-28),"Pro Kabaddi League Season 5, 2017",Group,0
320,3,13,Jaipur Pink Panthers,8/18/2017,21:00,30,1,28,4,0,3,4,9,10,0,19,12,8,10,9,Jaipur Pink Panthers beat Bengaluru Bulls (30-28),"Pro Kabaddi League Season 5, 2017",Group,0
321,8,13,Telugu Titans,8/19/2017,20:00,37,5,32,4,0,1,2,16,11,3,20,13,10,11,12,Telugu Titans beat U Mumba (37-32),"Pro Kabaddi League Season 5, 2017",Group,0
321,5,13,U Mumba,8/19/2017,20:00,32,8,37,2,0,3,6,12,9,0,18,14,11,9,16,Telugu Titans beat U Mumba (37-32),"Pro Kabaddi League Season 5, 2017",Group,0
322,30,13,U.P. Yoddha,8/19/2017,21:00,29,28,36,0,0,4,3,8,9,5,19,10,16,9,14,Haryana Steelers beat U.P. Yoddha (36-29),"Pro Kabaddi League Season 5, 2017",Group,0
322,28,13,Haryana Steelers,8/19/2017,21:00,36,30,29,4,0,3,1,14,13,1,22,13,10,13,8,Haryana Steelers beat U.P. Yoddha (36-29),"Pro Kabaddi League Season 5, 2017",Group,0
323,6,13,Patna Pirates,8/20/2017,20:00,42,7,47,4,0,1,6,25,5,1,12,22,12,5,20,Puneri Paltan beat Patna Pirates (47-42),"Pro Kabaddi League Season 5, 2017",Group,0
323,7,13,Puneri Paltan,8/20/2017,20:00,47,6,42,4,0,2,9,20,12,0,19,21,5,12,25,Puneri Paltan beat Patna Pirates (47-42),"Pro Kabaddi League Season 5, 2017",Group,0
324,30,13,U.P. Yoddha,8/20/2017,21:00,22,3,24,0,0,3,4,8,5,2,23,10,8,5,12,Jaipur Pink Panthers beat U.P. Yoddha (24-22),"Pro Kabaddi League Season 5, 2017",Group,0
324,3,13,Jaipur Pink Panthers,8/20/2017,21:00,24,30,22,2,0,2,0,12,8,0,23,11,8,8,8,Jaipur Pink Panthers beat U.P. Yoddha (24-22),"Pro Kabaddi League Season 5, 2017",Group,0
325,31,13,Gujarat Fortunegiants,8/22/2017,20:00,35,7,21,4,0,1,1,12,17,0,26,12,9,17,7,Gujarat Fortunegiants beat Puneri Paltan (35-21),"Pro Kabaddi League Season 5, 2017",Group,0
325,7,13,Puneri Paltan,8/22/2017,20:00,21,31,35,0,0,0,4,7,9,1,20,9,17,9,12,Gujarat Fortunegiants beat Puneri Paltan (35-21),"Pro Kabaddi League Season 5, 2017",Group,0
326,30,13,U.P. Yoddha,8/22/2017,21:00,31,4,32,0,0,1,9,11,9,1,16,18,12,9,13,Bengal Warriors beat U.P. Yoddha (32-31),"Pro Kabaddi League Season 5, 2017",Group,0
326,4,13,Bengal Warriors,8/22/2017,21:00,32,30,31,2,0,3,4,13,10,0,25,13,9,10,11,Bengal Warriors beat U.P. Yoddha (32-31),"Pro Kabaddi League Season 5, 2017",Group,0
327,28,13,Haryana Steelers,8/23/2017,20:00,27,2,25,2,0,1,3,13,8,0,27,13,8,8,12,Haryana Steelers beat Dabang Delhi K.C. (27-25),"Pro Kabaddi League Season 5, 2017",Group,0
327,2,13,Dabang Delhi K.C.,8/23/2017,20:00,25,28,27,2,0,0,2,12,8,1,27,11,9,8,13,Haryana Steelers beat Dabang Delhi K.C. (27-25),"Pro Kabaddi League Season 5, 2017",Group,0
328,30,13,U.P. Yoddha,8/23/2017,21:00,33,29,33,2,0,2,3,16,9,1,23,15,13,9,16,Match Tied,"Pro Kabaddi League Season 5, 2017",Group,0
328,29,13,Tamil Thalaivas,8/23/2017,21:00,33,30,33,2,0,1,0,16,13,1,25,16,9,13,16,Match Tied,"Pro Kabaddi League Season 5, 2017",Group,0
329,30,13,U.P. Yoddha,8/24/2017,20:00,25,8,23,0,0,2,1,12,9,1,24,10,12,9,8,U.P. Yoddha beat Telugu Titans (25-23),"Pro Kabaddi League Season 5, 2017",Group,0
329,8,13,Telugu Titans,8/24/2017,20:00,23,30,25,0,0,1,2,8,11,1,27,9,11,11,12,U.P. Yoddha beat Telugu Titans (25-23),"Pro Kabaddi League Season 5, 2017",Group,0
330,5,5,U Mumba,8/25/2017,20:00,36,3,39,2,0,4,7,10,10,3,15,13,13,10,19,Jaipur Pink Panthers beat U Mumba (39-36),"Pro Kabaddi League Season 5, 2017",Group,1
330,3,5,Jaipur Pink Panthers,8/25/2017,20:00,39,5,36,6,0,3,0,19,11,0,18,12,11,11,10,Jaipur Pink Panthers beat U Mumba (39-36),"Pro Kabaddi League Season 5, 2017",Group,0
331,4,5,Bengal Warriors,8/25/2017,21:00,36,6,36,2,0,1,9,13,10,1,17,18,13,10,15,Match Tied,"Pro Kabaddi League Season 5, 2017",Group,0
331,6,5,Patna Pirates,8/25/2017,21:00,36,4,36,4,0,1,3,15,12,1,23,16,10,12,13,Match Tied,"Pro Kabaddi League Season 5, 2017",Group,0
332,6,5,Patna Pirates,8/26/2017,20:00,35,29,24,4,0,0,0,18,12,1,22,14,10,12,9,Patna Pirates beat Tamil Thalaivas (35-24),"Pro Kabaddi League Season 5, 2017",Group,0
332,29,5,Tamil Thalaivas,8/26/2017,20:00,24,6,35,0,0,1,5,9,9,0,21,12,12,9,18,Patna Pirates beat Tamil Thalaivas (35-24),"Pro Kabaddi League Season 5, 2017",Group,0
333,5,5,U Mumba,8/26/2017,21:00,24,7,26,2,0,1,2,11,8,0,23,10,10,8,12,Puneri Paltan beat U Mumba (26-24),"Pro Kabaddi League Season 5, 2017",Group,1
333,7,5,Puneri Paltan,8/26/2017,21:00,26,5,24,2,0,2,2,12,8,0,22,12,9,8,11,Puneri Paltan beat U Mumba (26-24),"Pro Kabaddi League Season 5, 2017",Group,0
334,4,5,Bengal Warriors,8/27/2017,20:00,32,1,26,2,0,2,3,14,9,2,21,12,10,9,10,Bengal Warriors beat Bengaluru Bulls (32-26),"Pro Kabaddi League Season 5, 2017",Group,0
334,1,5,Bengaluru Bulls,8/27/2017,20:00,26,4,32,0,0,1,5,10,10,0,19,13,10,10,14,Bengal Warriors beat Bengaluru Bulls (32-26),"Pro Kabaddi League Season 5, 2017",Group,0
335,5,5,U Mumba,8/27/2017,21:00,32,2,33,0,0,1,10,16,5,0,17,19,10,5,18,Dabang Delhi K.C. beat U Mumba (33-32),"Pro Kabaddi League Season 5, 2017",Group,1
335,2,5,Dabang Delhi K.C.,8/27/2017,21:00,33,5,32,4,0,0,1,18,10,0,21,18,6,10,16,Dabang Delhi K.C. beat U Mumba (33-32),"Pro Kabaddi League Season 5, 2017",Group,0
336,1,7,Bengaluru Bulls,10/17/2017,20:00,64,30,24,10,0,1,6,31,15,1,7,31,5,15,10,Bengaluru Bulls beat U.P. Yoddha (64-24),"Pro Kabaddi League Season 5, 2017",Group,0
336,30,7,U.P. Yoddha,10/17/2017,20:00,24,1,64,0,0,2,8,10,4,0,14,14,15,4,31,Bengaluru Bulls beat U.P. Yoddha (64-24),"Pro Kabaddi League Season 5, 2017",Group,0
337,5,15,U Mumba,9/20/2017,20:00,23,31,45,0,0,0,6,6,6,5,18,10,16,6,21,Gujarat Fortunegiants beat U Mumba (45-23),"Pro Kabaddi League Season 5, 2017",Group,0
337,31,15,Gujarat Fortunegiants,9/20/2017,20:00,45,5,23,6,0,3,2,21,13,0,23,16,6,13,6,Gujarat Fortunegiants beat U Mumba (45-23),"Pro Kabaddi League Season 5, 2017",Group,0
338,5,5,U Mumba,8/30/2017,20:00,38,28,32,2,0,1,6,15,10,4,24,15,8,10,17,U Mumba beat Haryana Steelers (38-32),"Pro Kabaddi League Season 5, 2017",Group,1
338,28,5,Haryana Steelers,8/30/2017,20:00,32,5,38,2,0,2,4,17,7,0,21,14,11,7,15,U Mumba beat Haryana Steelers (38-32),"Pro Kabaddi League Season 5, 2017",Group,0
339,8,5,Telugu Titans,8/31/2017,20:00,33,29,28,2,0,3,5,7,13,3,29,11,10,13,12,Telugu Titans beat Tamil Thalaivas (33-28),"Pro Kabaddi League Season 5, 2017",Group,0
339,29,5,Tamil Thalaivas,8/31/2017,20:00,28,8,33,2,0,2,4,12,8,0,23,15,13,8,7,Telugu Titans beat Tamil Thalaivas (33-28),"Pro Kabaddi League Season 5, 2017",Group,0
