date,empty_raids_count,match_id,on_court,opponent_id,opponent_score,played,player_id,player_name,raid_bonus_points,raid_touch_points,result,series_name,stage,start_time,successful_raids_count,successful_tackles_count,super_raids_count,super_tackles_count,tackle_capture_bonus_points,tackle_capture_points,team_id,team_name,unsuccessful_raids_count,unsuccessful_tackles_count,venue_id
10/03/2017,0,392,False,29,37,True,667,Elangeshwaran R,0,0,Telugu Titans beat Tamil Thalaivas (58-37),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,8,Telugu Titans,0,0,16
10/03/2017,0,392,False,29,37,True,762,Vikas,0,0,Telugu Titans beat Tamil Thalaivas (58-37),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,8,Telugu Titans,0,0,16
10/03/2017,1,392,False,29,37,True,837,Rakshith,0,0,Telugu Titans beat Tamil Thalaivas (58-37),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,8,Telugu Titans,0,0,16
10/04/2017,5,393,False,28,41,True,29,Anup Kumar,4,6,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,8,0,1,0,0,0,5,U Mumba,4,2,16
10/04/2017,0,393,True,28,41,True,733,Surinder Singh,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,1,0,0,0,1,5,U Mumba,0,8,16
10/04/2017,0,393,False,28,41,True,252,Kuldeep Singh,2,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,5,U Mumba,2,3,16
10/04/2017,4,393,False,28,41,True,58,Kashiling Adake,1,2,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,2,0,0,0,0,0,5,U Mumba,3,0,16
10/04/2017,5,393,True,28,41,True,106,Shrikant Jadhav,1,4,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,3,0,0,0,0,0,5,U Mumba,4,1,16
10/04/2017,0,393,True,28,41,True,249,Hadi Oshtorak,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,2,0,0,0,2,5,U Mumba,0,2,16
10/04/2017,0,393,True,28,41,True,194,Joginder Narwal,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,5,U Mumba,0,3,16
10/04/2017,0,393,False,28,41,True,75,Nitin Madane,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,5,U Mumba,0,0,16
10/04/2017,2,393,True,28,41,True,105,Shabeer Bappu,0,3,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,3,0,0,0,0,0,5,U Mumba,0,1,16
10/04/2017,0,393,False,28,41,True,694,Deepak Yadav,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,5,U Mumba,0,0,16
10/04/2017,0,393,False,28,41,True,689,Mohan Raman G,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,5,U Mumba,0,0,16
10/04/2017,0,393,False,28,41,True,324,Darshan Kadian,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,5,U Mumba,0,1,16
10/04/2017,7,393,True,5,30,True,174,Deepak Kumar Dahiya,0,8,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,7,0,0,0,0,0,28,Haryana Steelers,0,1,16
10/04/2017,0,393,False,5,30,True,734,Vikas,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,2,0,0,0,2,28,Haryana Steelers,0,5,16
10/04/2017,0,393,True,5,30,True,158,Rakesh Singh Kumar,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,28,Haryana Steelers,0,3,16
10/04/2017,8,393,False,5,30,True,366,Vikas Kandola,1,7,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,6,0,0,0,0,0,28,Haryana Steelers,1,0,16
10/04/2017,5,393,True,5,30,True,124,Wazir Singh,2,5,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,6,0,0,0,0,0,28,Haryana Steelers,2,2,16
10/04/2017,0,393,True,5,30,True,71,Mohit Chhillar,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,4,0,0,0,4,28,Haryana Steelers,0,0,16
10/04/2017,0,393,True,5,30,True,146,Surender Nada,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,5,0,0,0,5,28,Haryana Steelers,0,3,16
10/04/2017,0,393,False,5,30,True,266,David Mosambayi,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,28,Haryana Steelers,0,0,16
10/04/2017,1,393,False,5,30,True,155,Prashanth Kumar Rai,0,1,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,1,0,0,0,0,0,28,Haryana Steelers,1,0,16
10/04/2017,0,393,False,5,30,True,732,Kuldeep Singh,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,28,Haryana Steelers,0,0,16
10/04/2017,0,393,True,5,30,True,637,Neeraj Kumar,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,28,Haryana Steelers,0,1,16
10/04/2017,0,393,False,5,30,True,119,Surjeet Singh,0,0,Haryana Steelers beat U Mumba (41-30),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,28,Haryana Steelers,0,0,16
10/04/2017,8,394,True,30,37,True,219,K. Prapanjan,2,9,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,10,0,0,0,0,0,29,Tamil Thalaivas,3,1,16
10/04/2017,0,394,True,30,37,True,724,Darshan J.,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,2,0,0,0,2,29,Tamil Thalaivas,0,4,16
10/04/2017,0,394,True,30,37,True,776,Muruthu M,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,3,0,0,0,3,29,Tamil Thalaivas,0,3,16
10/04/2017,7,394,True,30,37,True,268,Vineet Kumar,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,1,0,0,0,1,29,Tamil Thalaivas,1,1,16
10/04/2017,3,394,True,30,37,True,26,Ajay Thakur,4,10,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,12,1,0,0,0,1,29,Tamil Thalaivas,3,1,16
10/04/2017,0,394,True,30,37,True,212,Amit Hooda,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,2,16
10/04/2017,0,394,False,30,37,True,386,Anil Kumar,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,3,16
10/04/2017,0,394,True,30,37,True,514,Chan Sik Park,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,3,16
10/04/2017,0,394,False,30,37,True,614,T. Prabhakaran,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,1,16
10/04/2017,0,394,False,30,37,True,185,Vijin Thangadurai,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,0,16
10/04/2017,0,394,False,30,37,True,660,Bhavani Rajput,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,0,16
10/04/2017,0,394,False,30,37,True,768,Vijay Kumar,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,0,16
10/04/2017,5,394,False,29,33,True,66,Mahesh Goud,1,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,1,1,0,1,1,1,30,U.P. Yoddha,0,2,16
10/04/2017,0,394,False,29,33,True,712,Rohit Kumar,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,30,U.P. Yoddha,0,3,16
10/04/2017,0,394,True,29,33,True,54,Jeeva Kumar,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,2,0,0,0,2,30,U.P. Yoddha,0,3,16
10/04/2017,9,394,True,29,33,True,320,Nitin Tomar,5,7,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,10,0,0,0,0,0,30,U.P. Yoddha,3,0,16
10/04/2017,6,394,True,29,33,True,94,Rishank Devadiga,0,9,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,7,0,0,0,0,0,30,U.P. Yoddha,5,0,16
10/04/2017,0,394,False,29,33,True,725,Nitesh Kumar,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,30,U.P. Yoddha,0,1,16
10/04/2017,0,394,False,29,33,True,347,Sagar Krishna,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,1,0,0,0,1,30,U.P. Yoddha,0,5,16
10/04/2017,0,394,False,29,33,True,258,Sulieman Kabir,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,30,U.P. Yoddha,0,0,16
10/04/2017,0,394,False,29,33,True,301,Hadi Tajik,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,1,0,0,0,1,30,U.P. Yoddha,0,2,16
10/04/2017,0,394,True,29,33,True,751,Gurvinder Singh,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,30,U.P. Yoddha,0,1,16
10/04/2017,0,394,False,29,33,True,101,Santhosh B.S,0,3,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,1,0,1,0,0,0,30,U.P. Yoddha,0,2,16
10/04/2017,0,394,False,29,33,True,647,Gulveer Singh,0,0,U.P. Yoddha beat Tamil Thalaivas (37-33),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,30,U.P. Yoddha,0,0,16
10/05/2017,3,395,True,1,45,True,219,K. Prapanjan,2,6,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,7,0,0,0,0,0,29,Tamil Thalaivas,3,2,16
10/05/2017,1,395,True,1,45,True,724,Darshan J.,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,5,0,1,1,5,29,Tamil Thalaivas,0,3,16
10/05/2017,1,395,True,1,45,True,185,Vijin Thangadurai,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,29,Tamil Thalaivas,1,3,16
10/05/2017,2,395,True,1,45,True,268,Vineet Kumar,1,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,1,1,0,0,0,1,29,Tamil Thalaivas,2,1,16
10/05/2017,2,395,True,1,45,True,26,Ajay Thakur,3,12,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,13,0,0,0,0,0,29,Tamil Thalaivas,6,1,16
10/05/2017,1,395,True,1,45,True,212,Amit Hooda,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,4,16
10/05/2017,0,395,False,1,45,True,386,Anil Kumar,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,2,16
10/05/2017,0,395,False,1,45,True,780,Mugilan,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,0,16
10/05/2017,1,395,True,1,45,True,645,Sujit  Maharana,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,29,Tamil Thalaivas,1,3,16
10/05/2017,1,395,False,1,45,True,660,Bhavani Rajput,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,1,16
10/05/2017,0,395,False,1,45,True,729,Rajesh Manokaran,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,0,16
10/05/2017,0,395,False,1,45,True,768,Vijay Kumar,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,29,Tamil Thalaivas,0,0,16
10/05/2017,1,395,False,29,35,True,372,Harish Naik,0,1,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,1,0,0,0,0,0,1,Bengaluru Bulls,0,0,16
10/05/2017,1,395,False,29,35,True,202,Ashish Kumar,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,1,Bengaluru Bulls,1,4,16
10/05/2017,0,395,False,29,35,True,769,Mahender Singh,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,2,0,0,0,2,1,Bengaluru Bulls,0,3,16
10/05/2017,10,395,False,29,35,True,389,Ajay Kumar,0,6,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,6,0,0,0,0,0,1,Bengaluru Bulls,1,0,16
10/05/2017,6,395,False,29,35,True,326,Rohit Kumar,4,13,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,14,0,0,0,0,0,1,Bengaluru Bulls,4,0,16
10/05/2017,0,395,False,29,35,True,157,Ravinder Pahal,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,3,0,0,0,3,1,Bengaluru Bulls,0,3,16
10/05/2017,0,395,False,29,35,True,218,Sachin Kumar,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,5,0,0,0,5,1,Bengaluru Bulls,1,5,16
10/05/2017,0,395,False,29,35,True,15,Sanjay Shrestha,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,1,Bengaluru Bulls,0,0,16
10/05/2017,0,395,False,29,35,True,61,Kuldeep Singh,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,1,Bengaluru Bulls,0,1,16
10/05/2017,0,395,False,29,35,True,730,Rohit,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,1,Bengaluru Bulls,0,0,16
10/05/2017,0,395,False,29,35,True,167,Preetam Chhillar,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,1,Bengaluru Bulls,0,1,16
10/05/2017,1,395,True,29,35,True,141,Sunil Jaipal,0,0,Bengaluru Bulls beat Tamil Thalaivas (45-35),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,1,0,0,0,1,1,Bengaluru Bulls,0,1,16
10/06/2017,4,396,False,31,29,True,156,Pawan Kumar,0,4,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,4,0,0,0,0,0,3,Jaipur Pink Panthers,4,0,3
10/06/2017,0,396,True,31,29,True,109,Somvir Shekhar,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,3,Jaipur Pink Panthers,0,2,3
10/06/2017,0,396,True,31,29,True,69,Manjeet Chhillar,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,2,0,0,0,2,3,Jaipur Pink Panthers,1,1,3
10/06/2017,7,396,True,31,29,True,52,Jasvir Singh,0,1,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,1,2,0,2,2,2,3,Jaipur Pink Panthers,1,3,3
10/06/2017,5,396,False,31,29,True,242,Tushar Patil,0,3,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,3,0,0,0,0,0,3,Jaipur Pink Panthers,4,0,3
10/06/2017,2,396,True,31,29,True,611,Sidharth,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,2,0,0,0,2,3,Jaipur Pink Panthers,0,5,3
10/06/2017,5,396,True,31,29,True,791,Nitin Rawal,1,2,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,2,0,0,0,0,0,3,Jaipur Pink Panthers,1,2,3
10/06/2017,0,396,False,31,29,True,515,Dong Gyu Kim,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,3,Jaipur Pink Panthers,0,0,3
10/06/2017,0,396,False,31,29,True,233,Manoj Dhull,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,3,Jaipur Pink Panthers,0,0,3
10/06/2017,0,396,False,31,29,True,72,Navneet Gautam,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,3,Jaipur Pink Panthers,0,0,3
10/06/2017,0,396,False,31,29,True,738,Rahul Choudhary,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,3,Jaipur Pink Panthers,0,0,3
10/06/2017,0,396,True,31,29,True,648,Ajit Singh,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,3,Jaipur Pink Panthers,1,0,3
10/06/2017,11,396,True,3,23,True,686,Rohit Gulia,0,2,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,2,0,0,0,0,0,31,Gujarat Fortunegiants,2,1,3
10/06/2017,0,396,True,3,23,True,368,Sunil Kumar,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,1,0,0,0,1,31,Gujarat Fortunegiants,0,0,3
10/06/2017,0,396,True,3,23,True,357,Parvesh Bhainswal,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,4,0,0,0,4,31,Gujarat Fortunegiants,0,3,3
10/06/2017,5,396,True,3,23,True,36,Chandran Ranjit,0,7,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,6,0,0,0,0,0,31,Gujarat Fortunegiants,4,1,3
10/06/2017,5,396,True,3,23,True,757,Sachin,2,3,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,5,1,0,0,0,1,31,Gujarat Fortunegiants,2,1,3
10/06/2017,0,396,True,3,23,True,489,Abozar Mighani,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,2,0,0,0,2,31,Gujarat Fortunegiants,0,4,3
10/06/2017,3,396,True,3,23,True,259,Fazel Atrachali,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,3,0,0,0,3,31,Gujarat Fortunegiants,0,0,3
10/06/2017,0,396,False,3,23,True,111,Sukesh Hegde,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,31,Gujarat Fortunegiants,0,0,3
10/06/2017,0,396,False,3,23,True,163,Mahendra Rajput,0,1,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,1,0,0,0,0,0,31,Gujarat Fortunegiants,0,0,3
10/06/2017,0,396,False,3,23,True,179,Vikas Kale,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,31,Gujarat Fortunegiants,0,0,3
10/06/2017,0,396,False,3,23,True,318,Pawan Sehrawat,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,31,Gujarat Fortunegiants,0,0,3
10/06/2017,0,396,False,3,23,True,204,Rakesh Narwal,0,0,Gujarat Fortunegiants beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League Season 5, 2017",Group,20:00,0,0,0,0,0,0,31,Gujarat Fortunegiants,0,0,3
10/06/2017,9,397,True,4,25,True,41,Deepak Hooda,2,4,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,6,1,0,0,0,1,7,Puneri Paltan,5,0,3
10/06/2017,0,397,True,4,25,True,240,Ravi Kumar,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,7,Puneri Paltan,0,1,3
10/06/2017,0,397,True,4,25,True,536,Ziaur Rahman,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,7,Puneri Paltan,0,1,3
10/06/2017,3,397,True,4,25,True,795,Monu,0,1,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,1,2,0,0,0,2,7,Puneri Paltan,3,1,3
10/06/2017,3,397,False,4,25,True,85,Rajesh Mondal,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,7,Puneri Paltan,3,0,3
10/06/2017,5,397,True,4,25,True,142,Sandeep Narwal,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,4,0,0,0,4,7,Puneri Paltan,0,2,3
10/06/2017,0,397,True,4,25,True,161,Girish Maruti Ernak,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,3,0,0,0,3,7,Puneri Paltan,0,1,3
10/06/2017,2,397,False,4,25,True,217,Rohit Kumar Choudary,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,7,Puneri Paltan,2,0,3
10/06/2017,1,397,False,4,25,True,365,Akshay Jadhav,0,1,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,1,0,0,0,0,0,7,Puneri Paltan,0,1,3
10/06/2017,0,397,False,4,25,True,796,Rinku Narwal,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,7,Puneri Paltan,0,1,3
10/06/2017,0,397,False,4,25,True,797,Vikash Khatri,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,7,Puneri Paltan,0,0,3
10/06/2017,0,397,False,4,25,True,771,Suresh Kumar,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,7,Puneri Paltan,0,0,3
10/06/2017,4,397,True,7,19,True,143,Maninder Singh,0,5,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,4,0,0,0,0,0,4,Bengal Warriors,6,0,3
10/06/2017,7,397,True,7,19,True,322,Surjeet Singh,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,5,0,0,0,5,4,Bengal Warriors,0,1,3
10/06/2017,0,397,True,7,19,True,519,Young Chang Ko,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,0,0,0,0,0,4,Bengal Warriors,0,3,3
10/06/2017,10,397,False,7,19,True,34,Bhupender Singh,1,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,1,0,0,0,0,0,4,Bengal Warriors,2,0,3
10/06/2017,5,397,True,7,19,True,387,Vinod Kumar,0,3,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,2,0,0,0,0,0,4,Bengal Warriors,3,1,3
10/06/2017,0,397,True,7,19,True,107,Shrikant Tewthia,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,5,0,1,1,5,4,Bengal Warriors,0,0,3
10/06/2017,0,397,True,7,19,True,741,Vikash,0,0,Bengal Warriors beat Puneri Paltan (25-19),"Pro Kabaddi League Season 5, 2017",Group,21:00,0,2,0,0,0,2,4,Bengal Warriors,0,1,3
